number,mean_noise
786,1.1266266074520366
787,1.1232434454174158
788,1.1414393154178464
789,1.1252193401780335
790,1.139238020233303
791,1.1380486515323205
792,1.1378454557696338
793,1.1361890035196
794,1.1496389546562589
795,1.1371385500973286
796,1.138058334735204
797,1.1312915713109166
798,1.1328137089893962
799,1.1435606168476014
800,1.1409379917177147
801,1.1432080895057124
802,1.1258006012716613
803,1.1431393246728112
804,1.1369323167114318
805,1.1297249302355032
806,1.1548326337053114
807,1.1448039324305803
808,1.1410040058328565
809,1.137721523042211
810,1.1278045378248884
811,1.1398812710022996
812,1.1395983036649402
813,1.1425308273550656
814,1.132237110441472
815,1.1213331390354455
816,1.1478195430788636
817,1.1298491187423096
818,1.134463202339477
819,1.1406568449529908
820,1.1369002141176785
821,1.1436750647927667
822,1.13959383414447
823,1.1328425418516708
824,1.1383130079600323
825,1.143511468910625
826,1.1111538596456338
827,1.1346462991297366
828,1.1475326433294297
829,1.1301884859643285
830,1.1437867797144212
831,1.1300603985321187
832,1.1327933446283889
833,1.1318976128882285
834,1.1357280399189653
835,1.1311555012749803
836,1.1467127221272908
837,1.1251909452755897
838,1.1428063032988385
839,1.1282576136570435
840,1.1458527555597338
841,1.1304678963478756
842,1.1616947022643471
843,1.1340457206664711
844,1.1262526060803717
845,1.1429057991546394
846,1.1444406356442276
847,1.132218883826951
848,1.1307455270186437
849,1.1404203905748076
850,1.1403835420278352
851,1.1394484094415311
852,1.1341285787224293
853,1.1352260601345354
854,1.1312763302023054
855,1.1388053585558202
856,1.1376506232924835
857,1.147198535607855
858,1.1294767513986925
859,1.1397864945054852
860,1.1415996885340929
861,1.1454005367391407
862,1.1335990796355062
863,1.1423638288492395
864,1.1458902491355731
865,1.1298810613521615
866,1.1395407786169096
867,1.1336648177637998
868,1.138746125365282
869,1.1357855907666123
870,1.133121445894105
871,1.1338165546127748
872,1.1245919525033958
873,1.1480916645572115
874,1.1420952578286971
875,1.1507226897396927
876,1.1348494442212542
877,1.1517009897953971
878,1.1432594475375863
879,1.1402642517108303
880,1.1421819301148732
881,1.1418283228655035
882,1.1400919538879488
883,1.1450466917645798
884,1.1350935301047533
885,1.1373547053802435
886,1.147455567909563
887,1.1427478296001627
888,1.153384555877463
889,1.1344614268505429
890,1.1326038068803124
891,1.150668914911028
892,1.1224685951589066
893,1.1276982406186553
894,1.1302993270661796
895,1.1287650095595283
896,1.1198809110631704
897,1.1445601535905878
898,1.128424118414986
899,1.1450873435909774
900,1.1262982848717855
901,1.1412640774205647
902,1.1320395131622305
903,1.1485684393697975
904,1.1261141706477091
905,1.1402391245226153
906,1.137583374306172
907,1.1314873982271618
908,1.1593491304272157
909,1.1362434091675964
910,1.1389746645568306
911,1.1334260060754282
912,1.1244017391612595
913,1.1508139889118505
914,1.1436610042491242
915,1.1350003067261822
916,1.129086829159743
917,1.1391776348891585
918,1.1379186626027988
919,1.1532126631807889
920,1.1483130794619083
921,1.134653512274051
922,1.1416494929706313
923,1.1400297351555428
924,1.144307777317674
925,1.136974246294504
926,1.1368510314727527
927,1.1505156076312832
928,1.134991847410809
929,1.1413890879594335
930,1.141090783871415
931,1.142921578985017
932,1.1384590688893936
933,1.1301087025734036
934,1.1497298787972237
935,1.1346969852111801
936,1.14310060694673
937,1.137016200017618
938,1.1369364348493813
939,1.1316637846831965
940,1.1182550737798187
941,1.138637666281014
942,1.1419566745038328
943,1.1430367703880986
944,1.1433603352567532
945,1.148364879313639
946,1.1424849814748528
947,1.1397580353148393
948,1.1374625152295412
949,1.1438051370212154
950,1.1439278844143441
951,1.1254247256931942
952,1.152378920789048
953,1.1338774819634856
954,1.1304371813230834
955,1.143310352156725
956,1.1337997206899717
957,1.139901506174325
958,1.1581009639504434
959,1.1318042184085024
960,1.131689652760282
961,1.1376712098624713
962,1.1372953147106308
963,1.1433922345206016
964,1.1146549627864468
965,1.1275005194158574
966,1.1373852284168637
967,1.1362205518583293
968,1.1512444686547219
969,1.1382932381172348
970,1.1390225701297592
971,1.1441589158794596
972,1.1505204208415951
973,1.1248143248890654
974,1.1370141859463645
975,1.1403834962107997
976,1.1337567985108703
977,1.1448611637597763
978,1.1330359602825613
979,1.1483306703363894
980,1.1337066829271667
981,1.1322325883930302
982,1.150698840884276
983,1.1391591538376458
